LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID159406,159406,21,4423.728515625,144.3910018198048,534.6541810292364,0.0,15.252435564994812,37,7.5,1,,87.9047619047619,34.0,29.0,314.0,1846.0,85.39022471097307,1163.7619047619048,6.0,0.0,4095.0,24439.0,1839.442902206043,2237.7619047619046,2409.0,1178.0,2445.0,46993.0,354.75891881133936,0.3971617786187322,0.5852682862160015,0.9905923557799996,0.6296808144318053,-0.04076586863168858,-0.5361454522121
ID154223,154223,21,4146.18505859375,1035.7175685787117,539.7209384998697,0.0,4.946735858917236,12,7.5,1,,83.66666666666667,36.0,29.0,286.0,1757.0,86.37900979597609,1047.857142857143,175.0,0.0,4095.0,22005.0,1628.4158647505953,2265.7619047619046,2437.0,989.0,2475.0,47581.0,395.6047149316985,0.31882154250328393,0.46831262650414646,0.94452728899493,0.6251255024896205,-0.03948321326284715,-0.47085841622481667
ID160431,160431,21,3739.0703125,216.08885434463727,534.2824353699452,0.0,14.427979588508606,35,7.5,1,,81.95238095238095,34.0,29.0,300.0,1721.0,93.81496479265778,868.1904761904761,0.0,0.0,4095.0,18232.0,1616.0557731417446,2273.4761904761904,2427.0,1192.0,2496.0,47743.0,340.8945026027289,0.3396905711783594,0.4429946107358809,0.869924744554557,0.49985751263843725,-0.03008941245781414,-0.41379231032631697
ID157037,157037,21,4608.87255859375,674.6648584420011,537.7891101270905,0.0,9.069015741348267,22,7.5,1,,88.61904761904762,51.0,29.0,386.0,1861.0,86.52021508900461,1201.857142857143,148.0,0.0,4095.0,25239.0,1706.2094914082,2273.095238095238,2498.0,854.0,2567.0,47735.0,442.005305936694,0.3685081349388731,0.5516189531786745,0.9570236399057893,0.688933153656372,-0.04727452354994278,-0.5103634058312471
ID156467,156467,21,4093.21533203125,748.3179822158506,538.5968303236247,0.0,8.24455976486206,20,7.5,1,,95.71428571428571,47.0,29.0,349.0,2010.0,110.83372359401395,1111.857142857143,131.0,0.0,4095.0,23349.0,1601.6066709936706,2268.7619047619046,2482.0,833.0,2596.0,47644.0,461.2941474549515,0.36421481292949864,0.46111545475409,0.9236877066147618,0.6666742960914026,-0.046290272537107324,-0.4774352686961049
ID154874,154874,21,4055.651123046875,1106.7286924257335,539.7118012635934,0.0,4.12227988243103,10,7.5,1,,72.71428571428571,38.0,30.0,248.0,1527.0,67.35587788541017,1065.3333333333333,229.0,0.0,4095.0,22372.0,1640.8609731885676,2264.0,2420.0,1278.0,2472.0,47544.0,327.73434363825834,0.3118556701030927,0.5132652064938347,0.8832640606092492,0.6090080971977506,-0.035892444336293926,-0.5143538717977377
ID156154,156154,21,4295.724609375,821.8297882372599,538.7931795953809,0.0,7.4201037883758545,18,7.5,1,,80.61904761904762,36.0,29.0,257.0,1693.0,80.7492886597004,1080.904761904762,123.0,0.0,4095.0,22699.0,1636.8989554875373,2245.3809523809523,2455.0,703.0,2498.0,47153.0,475.8364715099586,0.3439174439372892,0.510987842082346,0.9768127932419636,0.6525914057768019,-0.04652326668857268,-0.46049233452770727
ID153211,153211,21,4061.07763671875,1210.5453857447724,540.2187401528566,0.0,2.885595917701721,7,7.5,1,,84.0,45.0,30.0,351.0,1764.0,92.58887622171467,1065.2857142857142,36.0,0.0,4095.0,22371.0,1608.8320963623626,2246.3809523809523,2437.0,1022.0,2653.0,47174.0,428.8999272779696,0.3424657534246575,0.46287572120992715,0.9023565802480947,0.6281619723662701,-0.041439446085540746,-0.45284733832634244
ID153787,153787,21,4028.6806640625,1140.7758022636135,539.8320486229113,0.0,3.7100518941879272,9,7.5,1,,98.95238095238095,47.0,29.0,488.0,2078.0,116.80088877678807,1051.095238095238,120.0,0.0,4095.0,22073.0,1588.2897690522943,2250.7619047619046,2422.0,961.0,2552.0,47266.0,389.25543088849827,0.3871829105473965,0.4729252989132455,0.9120962415133566,0.631354447445788,-0.03927477095221886,-0.4727584894673519
ID155515,155515,21,5091.44873046875,711.3635242066107,537.8361113865757,0.0,8.656787753105164,21,7.5,1,,90.76190476190476,50.0,29.0,326.0,1906.0,90.87073498211883,1326.952380952381,27.0,0.0,4095.0,27866.0,1871.9400224417043,2262.8571428571427,2464.0,748.0,2502.0,47520.0,454.59545595114406,0.41644217371110076,0.5873073176919869,0.9901975663539054,0.7053733831409585,-0.045589088142920654,-0.4755405462121569
ID154625,154625,22,4441.103515625,1147.5107490779321,394.6491688559642,0.0,5.771191835403442,14,7.5,1,,73.57142857142857,57.0,30.0,209.0,1545.0,51.000560221012705,1205.5714285714287,0.0,0.0,4095.0,25317.0,1701.1207650084275,2198.095238095238,2377.0,731.0,2494.0,46160.0,433.4789389072905,0.2846897411911444,0.6393487192265862,0.9707505035467204,0.6981741660314679,-0.008181002669703393,-0.0836532101266863
ID159364,159364,22,5033.68505859375,716.3410462496668,392.5519074018164,0.0,15.252435564994812,37,7.5,1,,91.71428571428571,35.0,29.0,665.0,1926.0,142.656981202163,1205.8095238095239,0.0,0.0,4095.0,25322.0,1756.0644241897169,2228.904761904762,2408.0,880.0,2460.0,46807.0,393.71714526572305,0.44148189727757503,0.3938017680954518,0.9938582677165353,0.6845393719822715,-0.04247364894928225,-0.5022338946012633
ID155592,155592,22,4207.23779296875,1051.1874937676935,394.2778339171418,0.0,7.8323317766189575,19,7.5,1,,82.38095238095238,35.0,30.0,343.0,1730.0,91.38953779863218,1090.6666666666667,66.0,0.0,4095.0,22904.0,1609.7384673708125,2219.3333333333335,2423.0,1116.0,2554.0,46606.0,441.87230432935405,0.36704859739233503,0.48406082691401187,0.9520593186031152,0.6609029814132419,-0.005064763866725724,-0.05113522136113895
ID158920,158920,22,4585.51806640625,816.923406695111,393.5019667051133,0.0,13.191295623779297,32,7.5,1,,86.80952380952381,32.0,29.0,275.0,1823.0,88.2556621682819,1174.142857142857,53.0,0.0,4095.0,24657.0,1715.4971957340615,2217.2380952380954,2426.0,745.0,2537.0,46562.0,480.4958797702541,0.3508706928492034,0.5109614158154809,0.9812577213969325,0.6779583884939264,-0.03553914587983078,-0.3400752613797497
ID157206,157206,22,4190.08642578125,942.6275232233738,394.4764999872743,0.0,10.305699706077576,25,7.5,1,,105.0,33.0,30.0,407.0,2205.0,109.94816960731998,1072.6190476190477,100.0,0.0,4095.0,22525.0,1598.9399762402113,2162.095238095238,2395.0,901.0,2503.0,45404.0,490.98654816215736,0.4785013829519739,0.618148405353361,0.9309487580634791,0.6468422330611152,-0.028721324801523125,-0.26043289393096897
ID158487,158487,22,5025.404296875,835.9019637532801,393.2441835587697,0.0,12.779067635536194,31,7.5,1,,83.0,33.0,30.0,388.0,1743.0,101.32571243272854,1251.904761904762,0.0,0.0,4095.0,26290.0,1827.7400500279543,2225.3809523809523,2436.0,1027.0,2490.0,46733.0,454.6428792129572,0.40763173834039973,0.47442477745561196,0.9656809600358891,0.6729882726095574,-0.033423648886223095,-0.33851792019967414
ID154772,154772,22,4671.87158203125,1129.3712585971161,394.13316520175687,0.0,6.183419823646545,15,7.5,1,,98.23809523809524,37.0,29.0,482.0,2063.0,113.1507422697283,1328.0,182.0,0.0,4095.0,27888.0,1721.8396266783966,2228.6666666666665,2388.0,733.0,2470.0,46802.0,425.71931284983225,0.39781485559413915,0.4941785227831095,0.9693350634218681,0.7592585327434845,7.350170123027706E-4,0.0076900657898129636
ID156117,156117,22,4863.28466796875,1069.8069193644756,393.64255983982986,0.0,7.4201037883758545,18,7.5,1,,92.80952380952381,35.0,29.0,401.0,1949.0,102.65067902728119,1251.6190476190477,78.0,0.0,4095.0,26284.0,1770.00611513606,2199.5238095238096,2411.0,773.0,2590.0,46190.0,499.57317972921834,0.42210871944545786,0.5367255104137751,0.9492190034762457,0.6887049114337097,-0.008167746126158506,-0.07251428208340949
ID153946,153946,22,4601.0546875,1204.2689546729885,393.9380352561048,0.0,4.534507870674133,11,7.5,1,,91.38095238095238,45.0,29.0,563.0,1919.0,123.45463790011138,1182.3333333333333,0.0,0.0,4095.0,24829.0,1653.6707451404388,2240.7619047619046,2405.0,866.0,2519.0,47056.0,415.97438680307044,0.4133677039219297,0.43297183371620196,0.9920571245186135,0.7121242551334108,-0.001239006141968358,-0.013365062816129179
ID158047,158047,22,4748.9853515625,893.5629833677508,393.3850445670249,0.0,11.542383670806885,28,7.5,1,,71.71428571428571,35.0,29.0,201.0,1506.0,56.6958048334644,1190.095238095238,29.0,0.0,4095.0,24992.0,1762.723429944752,2217.8571428571427,2416.0,659.0,2473.0,46575.0,505.7628184944289,0.3567567567567567,0.6652041685459071,0.9762184815806899,0.6670211500851616,-0.0237460796566605,-0.21332698489785445
ID157852,157852,22,4395.54345703125,873.4021562178216,393.96649448195956,0.0,11.954611659049988,29,7.5,1,,80.28571428571429,54.0,29.0,314.0,1686.0,73.78966245833006,1219.5714285714287,87.0,0.0,4095.0,25611.0,1673.2289015980023,2169.714285714286,2419.0,828.0,2521.0,45564.0,523.3469349157538,0.15637860082304533,0.2942727340235233,0.6352056696834746,0.5662704003589101,-0.03051967222270979,-0.26102597291246793
ID159580,159580,22,4717.55908203125,676.1928855549421,391.94656013033097,0.0,16.076891541481018,39,7.5,1,,96.80952380952381,36.0,29.0,694.0,2033.0,157.7845426674042,1116.6666666666667,45.0,0.0,4095.0,23450.0,1626.3922753546676,2215.1428571428573,2392.0,673.0,2458.0,46518.0,466.6884705790668,0.4551310727386598,0.38381151148105747,0.9816831630874537,0.6802450152156417,-0.044181781757100344,-0.43880602842323535
ID155234,155234,22,4110.376953125,1166.1433400792407,394.42575681298837,0.0,5.358963847160339,13,7.5,1,,103.66666666666667,48.0,29.0,408.0,2177.0,115.73993836758913,1134.3333333333333,0.0,0.0,4095.0,23821.0,1602.0692348751143,2195.904761904762,2382.0,988.0,2511.0,46114.0,469.1085060795535,0.43211906915549714,0.5405180328577268,0.9023129061561037,0.6716834141173786,-0.009334350193883779,-0.08821189947456363
ID159139,159139,22,4672.39599609375,796.5902832847166,392.75416391592444,0.0,13.6035236120224,33,7.5,1,,102.80952380952381,38.0,29.0,495.0,2159.0,136.03514951938672,1182.095238095238,130.0,0.0,4095.0,24824.0,1625.787806103918,2209.7619047619046,2418.0,1004.0,2503.0,46405.0,451.8366856245633,0.4643493005510811,0.4793053941039614,0.9472858487605899,0.7074079617138705,-0.04059956066675284,-0.41391904525258055
ID158692,158692,22,4926.458984375,905.1528160055532,393.30231922279006,0.0,11.130155682563782,27,7.5,1,,92.19047619047619,41.0,30.0,482.0,1936.0,110.86506169556712,1284.095238095238,212.0,0.0,4095.0,26966.0,1706.1102515594328,2222.190476190476,2436.0,1018.0,2542.0,46666.0,459.44614690381496,0.39783393501805053,0.47333388601982535,0.9675492279488888,0.7402315679847333,-0.021602794761656396,-0.21358532015613138
ID156389,156389,22,3763.1484375,976.9277388473877,395.06219605296286,0.0,9.48124372959137,23,7.5,1,,88.66666666666667,38.0,28.0,583.0,1862.0,124.108151760202,997.952380952381,146.0,0.0,4095.0,20957.0,1583.2022762802762,2149.5238095238096,2363.0,532.0,2497.0,45140.0,475.058903615922,0.28913890090869754,0.32047701105612525,0.7311250619527507,0.5324350486236619,-0.006129127253011544,-0.055807615771662426
ID158184,158184,22,4697.814453125,856.3942103589434,393.31093327579646,0.0,12.36683964729309,30,7.5,1,,80.38095238095238,49.0,30.0,385.0,1688.0,86.0060905927459,1133.6666666666667,0.0,0.0,4095.0,23807.0,1696.680916770544,2183.809523809524,2410.0,607.0,2499.0,45860.0,516.1071225092344,0.3855940898830289,0.5201735706130168,0.9863582319934922,0.6635784850600843,-0.03642051020756568,-0.3198625365422655
ID154350,154350,22,3699.943603515625,1259.6319239814873,394.7073276889783,0.0,3.297823905944824,8,7.5,1,,86.9047619047619,63.0,29.0,392.0,1825.0,85.73558465532545,999.952380952381,41.0,0.0,4095.0,20999.0,1588.9113089216303,2203.2380952380954,2378.0,950.0,2510.0,46268.0,449.4609999501519,0.18516113320886432,0.3167268528456368,0.45861841419789534,0.3957486615387534,0.007987233497907267,0.07768564273772241
ID156462,156462,22,4096.611328125,1090.6895379658238,394.90348614855276,0.0,7.0078758001327515,17,7.5,1,,88.52380952380952,47.0,30.0,233.0,1859.0,68.53949157064054,1006.9047619047619,69.0,0.0,4095.0,21145.0,1606.551894734867,2163.1428571428573,2392.0,891.0,2495.0,45426.0,515.7298988534876,0.35532671101795316,0.6772251384273418,0.9618667656336982,0.6145667230352838,-0.015154471544715416,-0.12908196464742983
ID159854,159854,22,4571.64404296875,737.3635616502555,392.80172018608357,0.0,14.840207576751709,36,7.5,1,,80.95238095238095,35.0,30.0,349.0,1700.0,88.09226764618798,1212.2857142857142,13.0,0.0,4095.0,25458.0,1647.2935118811447,2199.190476190476,2405.0,890.0,2454.0,46183.0,457.88859114937765,0.3610888710968775,0.4875840082229922,0.9505243499497199,0.717258767647574,-0.0470584897435964,-0.4743563940022322
ID156332,156332,22,4105.4482421875,1031.753962309814,394.5391076609117,0.0,8.24455976486206,20,7.5,1,,74.66666666666667,43.0,29.0,261.0,1568.0,73.33439393172438,1140.047619047619,118.0,0.0,4095.0,23941.0,1601.1891042656541,2206.714285714286,2385.0,806.0,2516.0,46341.0,452.9168955622149,0.3121338912133891,0.48440857855705227,0.8385040700353249,0.6494578055361478,-0.01192161001703087,-0.11757123772982613
ID154738,154738,22,4697.65966796875,1222.5192864162614,394.1107533287012,0.0,4.12227988243103,10,7.5,1,,91.28571428571429,57.0,31.0,391.0,1917.0,92.53601615432926,1228.4285714285713,21.0,0.0,4095.0,25797.0,1705.5627391400344,2185.285714285714,2372.0,551.0,2526.0,45891.0,496.8990986968222,0.38012958963282945,0.543417756410099,0.9573208900017073,0.7045433331574423,-0.014876352395672334,-0.1328237466582108
ID157426,157426,22,4917.205078125,925.5315381760511,393.5346033225109,0.0,10.717927694320679,26,7.5,1,,80.9047619047619,35.0,29.0,327.0,1699.0,86.00575838971758,1276.3809523809523,57.0,0.0,4095.0,26804.0,1774.7961143801974,2173.0,2415.0,804.0,2483.0,45633.0,534.0367964850362,0.3363484416478222,0.47352864783364884,0.991973840665874,0.7162727509588012,-0.029725074950564565,-0.24931401360203465
ID155443,155443,22,4266.48095703125,1017.4894024438975,394.4986660284245,0.0,8.656787753105164,21,7.5,1,,76.19047619047619,36.0,29.0,346.0,1600.0,81.16872491767937,1149.4285714285713,211.0,0.0,4095.0,24138.0,1627.9417548373335,2170.8571428571427,2377.0,883.0,2483.0,45588.0,463.6735150635937,0.3361169102296451,0.47226728487124414,0.9297277851061277,0.680350771322343,-0.01649582952421796,-0.15705324157115444
ID155888,155888,22,4537.904296875,1112.174318664872,393.89668151679206,0.0,6.595647811889648,16,7.5,1,,91.61904761904762,33.0,30.0,353.0,1924.0,94.13048188046007,1201.952380952381,138.0,0.0,4095.0,25241.0,1665.0331070639552,2182.190476190476,2387.0,1084.0,2505.0,45826.0,473.4128873454565,0.43381462505822077,0.5889747410502179,0.9524854720027848,0.7043117497046482,-0.013486895215542727,-0.12603515506566015
ID157622,157622,22,4359.818359375,958.16160267459,394.49949634575376,0.0,9.893471717834473,24,7.5,1,,81.85714285714286,55.0,28.0,243.0,1719.0,69.36950750458426,1133.4761904761904,217.0,0.0,4095.0,23803.0,1629.7724570947817,2213.7619047619046,2384.0,959.0,2510.0,46489.0,414.0484156185005,0.3482352941176471,0.609572070018226,0.9586513340601923,0.6807990981915899,-0.014497208406314093,-0.15730274509965442
ID156980,156980,22,4126.98974609375,998.2767079077965,395.37812754550407,0.0,9.069015741348267,22,7.5,1,,93.04761904761905,41.0,31.0,435.0,1954.0,117.64415675692364,1167.0,0.0,0.0,4095.0,24507.0,1710.1448769037083,2173.3333333333335,2367.0,1089.0,2420.0,45640.0,408.67815372653985,0.41197723782856116,0.46154114700153615,0.8590731943219639,0.6306692075343056,-0.04751718470789257,-0.5306014919513815
ID154171,154171,22,4211.43994140625,1186.1777746480032,394.4280821265672,0.0,4.946735858917236,12,7.5,1,,88.80952380952381,40.0,28.0,328.0,1865.0,93.65661698332855,1120.857142857143,0.0,0.0,4095.0,23538.0,1604.3229190444883,2196.190476190476,2392.0,816.0,2593.0,46120.0,468.95742014042366,0.3901052827727569,0.5322126690109985,0.9040223260328824,0.6634307409203246,-0.011475097992460714,-0.10872649210418217
ID159544,159544,22,4882.99560546875,779.6193508960099,392.58147190898455,0.0,14.015751600265503,34,7.5,1,,77.85714285714286,39.0,29.0,407.0,1635.0,88.02515874128584,1190.7619047619048,1.0,0.0,4095.0,25006.0,1733.7940449996333,2209.809523809524,2427.0,740.0,2566.0,46406.0,491.47620685518626,0.3907496012759171,0.4970169963406183,0.9809282382880964,0.6801832215589761,-0.044131126605353364,-0.4151729345216127
ID160376,160376,22,4456.857421875,759.0904395669869,392.4589749820813,0.0,14.427979588508606,35,7.5,1,,76.0,35.0,30.0,305.0,1596.0,78.16520965237667,1149.4761904761904,42.0,0.0,4095.0,24139.0,1632.8752438275135,2225.190476190476,2420.0,871.0,2467.0,46729.0,417.3948513155881,0.36936936936936937,0.5245300330203024,0.9569517632752332,0.6884729745521382,-0.039833975872050446,-0.4423412310885327
ID153721,153721,22,4199.6005859375,1241.0532928294072,394.59593334946726,0.0,3.7100518941879272,9,7.5,1,,82.61904761904762,45.0,29.0,247.0,1735.0,71.07001912936016,1171.1904761904761,1.0,0.0,4095.0,24595.0,1604.790690995172,2195.0,2402.0,1040.0,2507.0,46095.0,429.2706605394783,0.38260782946508615,0.6433963440049258,0.9148087234932899,0.6973391231721071,-0.012643179590984318,-0.13095301142556418
ID159868,159868,22,4942.30224609375,696.5233578943,392.60457315703064,0.0,15.664663553237915,38,7.5,1,,85.0952380952381,36.0,28.0,442.0,1787.0,98.64223474856232,1183.2380952380952,95.0,0.0,4095.0,24848.0,1731.8609039054463,2206.5714285714284,2412.0,1098.0,2519.0,46338.0,425.8458138139403,0.40088192062714356,0.49372746954205415,0.9715549560629201,0.6733604667885817,-0.047168138180976996,-0.5130126412601927
ID154161,154161,23,753.09619140625,998.9496038774676,377.819744900215,0.0,4.946735858917236,12,7.5,1,,87.80952380952381,33.0,29.0,402.0,1844.0,110.17378047776116,276.95238095238096,0.0,0.0,1942.0,5816.0,627.9556892162436,1905.3809523809523,2395.0,394.0,2488.0,40013.0,839.2731662689138,0.08558392817720219,0.1256672688837504,0.1325917090625837,0.10326403472221415,-0.05029994837683726,-0.24048586496647686
ID153940,153940,23,652.675048828125,999.3653465236717,377.88436107297554,0.0,4.534507870674133,11,7.5,1,,68.23809523809524,33.0,29.0,348.0,1433.0,86.01622216878904,252.1904761904762,0.0,0.0,1634.0,5296.0,496.48702088248183,1902.047619047619,2386.0,401.0,2508.0,39943.0,841.1377102585805,-0.01197966043264668,-0.01923778867566132,0.2414076005742917,0.19755467758048323,-0.0513083906824295,-0.24459502020762772
ID156162,156162,24,3810.85888671875,32.57889086249322,563.9727738565267,0.0,7.4201037883758545,18,7.5,1,,67.52380952380952,34.0,29.0,222.0,1418.0,63.3629379429482,872.6190476190476,0.0,0.0,4095.0,18325.0,1642.0406960910097,2286.7619047619046,2417.0,906.0,2614.0,48022.0,353.84133517184006,-0.10493924569985805,-0.24988319429868655,0.8626990076617156,0.4922518796104304,-0.02530508689585187,-0.33556875196740726
ID155296,155296,24,4017.635498046875,289.3257025065015,567.4633881299114,0.0,5.358963847160339,13,7.5,1,,60.523809523809526,34.0,30.0,262.0,1271.0,60.7162408648782,817.1428571428571,18.0,0.0,4095.0,17160.0,1408.2907471724113,2287.5714285714284,2448.0,1497.0,2471.0,48039.0,303.62156896843993,0.28205774807716555,0.43861332654336427,0.9802665743465467,0.5744552405988061,-0.034845436942943925,-0.5440277908772058
ID154234,154234,24,4242.70849609375,353.24832585456875,568.0641186616555,0.0,4.946735858917236,12,7.5,1,,56.0,35.0,28.0,180.0,1176.0,38.473367411756406,869.8571428571429,0.0,0.0,4095.0,18267.0,1539.8450664178615,2313.190476190476,2477.0,1504.0,2515.0,48577.0,326.5206913884048,0.2033768227168074,0.49199154381239263,0.9978672791403495,0.5642961037956619,-0.03537635155931965,-0.5196199540838398
ID154730,154730,24,3445.444091796875,231.27461836033126,566.5094533320448,0.0,5.771191835403442,14,7.5,1,,62.523809523809526,34.0,28.0,258.0,1313.0,58.05309556571385,742.952380952381,0.0,0.0,4095.0,15602.0,1285.1649495761421,2261.7619047619046,2431.0,1374.0,2477.0,47497.0,329.9325544352822,0.23387759896628688,0.4082879770907441,0.9155603984100431,0.5526157410273378,-0.03621034262349974,-0.5151124939558461
ID154907,154907,24,3353.890625,176.61385660390775,565.3076025852374,0.0,6.183419823646545,15,7.5,1,,80.71428571428571,33.0,28.0,451.0,1695.0,106.10096269928131,703.9047619047619,0.0,0.0,4095.0,14782.0,1363.4925707447733,2263.4285714285716,2389.0,1246.0,2465.0,47532.0,304.5986821095211,0.38905961893054697,0.4261439723448614,0.9971627372829832,0.5155178524521171,-0.03385825571291364,-0.5208258159364441
ID155960,155960,24,3541.719482421875,126.78685646473514,564.3931854618891,0.0,6.595647811889648,16,7.5,1,,60.333333333333336,37.0,29.0,152.0,1267.0,42.15487318606632,790.5238095238095,55.0,0.0,4095.0,16601.0,1497.98126220082,2259.4761904761904,2415.0,1248.0,2530.0,47449.0,340.03920642296805,0.2000947193937959,0.4772650490548191,0.9079416159062178,0.502263260139557,-0.033455469519849526,-0.4599959760878379
ID156655,156655,24,3815.0166015625,77.24088650842975,564.1396605059391,0.0,7.0078758001327515,17,7.5,1,,71.76190476190476,35.0,29.0,269.0,1507.0,73.42336464770922,887.4761904761905,2.0,0.0,4095.0,18637.0,1624.0154438627615,2271.7619047619046,2407.0,1022.0,2471.0,47707.0,337.6893401873836,0.3084436726720208,0.46079791488265603,0.9626416733581687,0.5360683832307832,-0.028066324230856452,-0.3885298270877519
